Time,Source,Destination,Protocol,Length,Label
104.091258,10.0.0.2,10.0.0.6,TCP,2962,0
104.093799,10.0.0.2,10.0.0.6,TCP,2962,0
104.114655,10.0.0.1,10.0.0.6,TCP,2962,0
104.138203,10.0.0.1,10.0.0.6,TCP,2962,0
104.140649,10.0.0.2,10.0.0.6,TCP,2962,0
104.144742,10.0.0.2,10.0.0.6,TCP,2962,0
104.165778,10.0.0.1,10.0.0.6,TCP,2962,0
104.187637,10.0.0.1,10.0.0.6,TCP,2962,0
104.190126,10.0.0.2,10.0.0.6,TCP,2962,0
104.195853,10.0.0.2,10.0.0.6,TCP,2962,0
104.218586,10.0.0.1,10.0.0.6,TCP,2962,0
104.237075,10.0.0.1,10.0.0.6,TCP,1514,0
104.23854,10.0.0.2,10.0.0.6,TCP,2962,0
104.245814,10.0.0.2,10.0.0.6,TCP,2962,0
104.271036,10.0.0.1,10.0.0.6,TCP,1682,0
104.28429,10.0.0.2,10.0.0.6,TCP,2962,0
104.293463,10.0.0.2,10.0.0.6,TCP,2962,0
104.329933,10.0.0.2,10.0.0.6,TCP,2962,0
104.332343,10.0.0.1,10.0.0.6,TCP,66,1
104.340871,10.0.0.2,10.0.0.6,TCP,1514,0
104.342078,10.0.0.2,10.0.0.6,TCP,2962,0
104.375798,10.0.0.2,10.0.0.6,TCP,2962,0
104.389193,10.0.0.2,10.0.0.6,TCP,2962,0
104.420395,10.0.0.2,10.0.0.6,TCP,2962,0
104.434636,10.0.0.2,10.0.0.6,TCP,2962,0
104.484092,10.0.0.2,10.0.0.6,TCP,2962,0
104.500054,10.0.0.2,10.0.0.6,TCP,2962,0
104.528709,10.0.0.2,10.0.0.6,TCP,2962,0
104.545482,10.0.0.5,10.0.0.6,TCP,1057,1
104.546337,10.0.0.2,10.0.0.6,TCP,2962,0
104.573392,10.0.0.2,10.0.0.6,TCP,2962,0
104.592617,10.0.0.2,10.0.0.6,TCP,2962,0
104.61785,10.0.0.2,10.0.0.6,TCP,2962,0
104.638921,10.0.0.2,10.0.0.6,TCP,2962,0
104.663007,10.0.0.2,10.0.0.6,TCP,2962,0
104.685166,10.0.0.2,10.0.0.6,TCP,2962,0
104.707028,10.0.0.2,10.0.0.6,TCP,2962,0
104.732293,10.0.0.2,10.0.0.6,TCP,2962,0
104.751632,10.0.0.2,10.0.0.6,TCP,2962,0
104.778568,10.0.0.2,10.0.0.6,TCP,2962,0
104.796438,10.0.0.2,10.0.0.6,TCP,2962,0
104.826876,10.0.0.2,10.0.0.6,TCP,2962,0
104.842834,10.0.0.2,10.0.0.6,TCP,2962,0
104.872321,10.0.0.2,10.0.0.6,TCP,2962,0
104.887447,10.0.0.2,10.0.0.6,TCP,2962,0
104.918607,10.0.0.2,10.0.0.6,TCP,2962,0
104.932018,10.0.0.2,10.0.0.6,TCP,2962,0
104.964907,10.0.0.2,10.0.0.6,TCP,2962,0
104.976606,10.0.0.2,10.0.0.6,TCP,2962,0
105.011167,10.0.0.2,10.0.0.6,TCP,2962,0
105.021187,10.0.0.2,10.0.0.6,TCP,2962,0
105.057445,10.0.0.2,10.0.0.6,TCP,1514,0
105.058672,10.0.0.2,10.0.0.6,TCP,2962,0
105.067025,10.0.0.2,10.0.0.6,TCP,2962,0
105.105777,10.0.0.2,10.0.0.6,TCP,2962,0
105.111592,10.0.0.2,10.0.0.6,TCP,2962,0
105.15206,10.0.0.2,10.0.0.6,TCP,2962,0
105.156194,10.0.0.2,10.0.0.6,TCP,2962,0
105.198332,10.0.0.2,10.0.0.6,TCP,2962,0
105.200804,10.0.0.2,10.0.0.6,TCP,2962,0
105.242951,10.0.0.2,10.0.0.6,TCP,2962,0
105.245534,10.0.0.2,10.0.0.6,TCP,2962,0
105.287518,10.0.0.2,10.0.0.6,TCP,2962,0
105.290035,10.0.0.2,10.0.0.6,TCP,2962,0
105.332195,10.0.0.2,10.0.0.6,TCP,2962,0
105.334511,10.0.0.2,10.0.0.6,TCP,2962,0
105.376719,10.0.0.2,10.0.0.6,TCP,2962,0
105.379215,10.0.0.2,10.0.0.6,TCP,2962,0
105.403543,10.0.0.5,10.0.0.6,TCP,1057,1
105.421543,10.0.0.2,10.0.0.6,TCP,2962,0
105.423721,10.0.0.2,10.0.0.6,TCP,2962,0
105.466004,10.0.0.2,10.0.0.6,TCP,2962,0
105.468346,10.0.0.2,10.0.0.6,TCP,2962,0
105.477497,10.0.0.5,10.0.0.6,TCP,1057,1
105.510479,10.0.0.2,10.0.0.6,TCP,2962,0
105.512963,10.0.0.2,10.0.0.6,TCP,2962,0
105.555924,10.0.0.2,10.0.0.6,TCP,2962,0
105.558394,10.0.0.2,10.0.0.6,TCP,2962,0
105.600519,10.0.0.2,10.0.0.6,TCP,2962,0
105.602982,10.0.0.2,10.0.0.6,TCP,2962,0
105.645108,10.0.0.2,10.0.0.6,TCP,2962,0
105.647509,10.0.0.2,10.0.0.6,TCP,2962,0
105.688835,10.0.0.5,10.0.0.6,TCP,1057,1
105.689721,10.0.0.2,10.0.0.6,TCP,2962,0
105.692304,10.0.0.2,10.0.0.6,TCP,2962,0
105.734522,10.0.0.2,10.0.0.6,TCP,1514,0
105.735488,10.0.0.2,10.0.0.6,TCP,2962,0
105.738138,10.0.0.2,10.0.0.6,TCP,2962,0
105.780058,10.0.0.2,10.0.0.6,TCP,2962,0
105.78255,10.0.0.2,10.0.0.6,TCP,2962,0
105.827849,10.0.0.2,10.0.0.6,TCP,2962,0
105.829222,10.0.0.2,10.0.0.6,TCP,2962,0
105.871263,10.0.0.2,10.0.0.6,TCP,2962,0
105.873803,10.0.0.2,10.0.0.6,TCP,2962,0
105.915768,10.0.0.2,10.0.0.6,TCP,2962,0
105.91817,10.0.0.2,10.0.0.6,TCP,2962,0
105.934187,10.0.0.5,10.0.0.6,TCP,1057,1
105.960363,10.0.0.2,10.0.0.6,TCP,2962,0
105.962843,10.0.0.2,10.0.0.6,TCP,2962,0
106.004939,10.0.0.2,10.0.0.6,TCP,2962,0
106.007533,10.0.0.2,10.0.0.6,TCP,2962,0
106.049681,10.0.0.2,10.0.0.6,TCP,2962,0
106.051941,10.0.0.2,10.0.0.6,TCP,2962,0
106.094107,10.0.0.2,10.0.0.6,TCP,2962,0
106.096563,10.0.0.2,10.0.0.6,TCP,2962,0
106.138693,10.0.0.2,10.0.0.6,TCP,2962,0
106.141183,10.0.0.2,10.0.0.6,TCP,2962,0
106.183975,10.0.0.2,10.0.0.6,TCP,2962,0
106.186479,10.0.0.2,10.0.0.6,TCP,2962,0
106.215877,10.0.0.5,10.0.0.6,TCP,1057,1
106.228593,10.0.0.2,10.0.0.6,TCP,2962,0
106.231181,10.0.0.2,10.0.0.6,TCP,2962,0
106.273162,10.0.0.2,10.0.0.6,TCP,2962,0
106.275611,10.0.0.2,10.0.0.6,TCP,2962,0
106.31774,10.0.0.2,10.0.0.6,TCP,2962,0
106.320196,10.0.0.2,10.0.0.6,TCP,2962,0
106.342068,10.0.0.5,10.0.0.6,TCP,1057,1
106.36236,10.0.0.2,10.0.0.6,TCP,2962,0
106.364832,10.0.0.2,10.0.0.6,TCP,2962,0
106.380738,10.0.0.5,10.0.0.6,TCP,1057,1
106.406938,10.0.0.2,10.0.0.6,TCP,1514,0
106.408376,10.0.0.2,10.0.0.6,TCP,2962,0
106.410984,10.0.0.2,10.0.0.6,TCP,2962,0
106.452795,10.0.0.2,10.0.0.6,TCP,2962,0
106.455302,10.0.0.2,10.0.0.6,TCP,2962,0
106.497401,10.0.0.2,10.0.0.6,TCP,2770,0
106.539414,10.0.0.2,10.0.0.6,TCP,66,1
106.622274,10.0.0.5,10.0.0.6,TCP,1057,1
106.679774,10.0.0.5,10.0.0.6,TCP,1057,1
107.320247,10.0.0.5,10.0.0.6,TCP,1057,1
107.342392,10.0.0.5,10.0.0.6,TCP,1057,1
108.113674,10.0.0.5,10.0.0.6,TCP,1057,1
108.115377,10.0.0.5,10.0.0.6,TCP,1057,1
108.555947,10.0.0.5,10.0.0.6,TCP,1057,1
108.733737,10.0.0.5,10.0.0.6,TCP,1057,1
109.08729,10.0.0.5,10.0.0.6,TCP,1057,1
